pc_number,date,hour_range,actual_hours,actual_labor,sales_value,check_count
363271,2025-08-06,02:00-02:59,0.1835,2.34,,
363271,2025-08-06,03:00-03:59,2.0,26.0,,
363271,2025-08-06,04:00-04:59,2.5001,34.93,,
363271,2025-08-06,05:00-05:59,5.0,75.26,202.6,31.0
363271,2025-08-06,06:00-06:59,5.8332,85.26,589.69,75.0
363271,2025-08-06,07:00-07:59,6.0,87.26,590.02,76.0
363271,2025-08-06,08:00-08:59,6.0,87.18,604.62,77.0
363271,2025-08-06,09:00-09:59,6.0,86.26,652.06,75.0
363271,2025-08-06,10:00-10:59,5.9665,85.86,311.72,37.0
363271,2025-08-06,11:00-11:59,2.8669,46.23,289.77,31.0
363271,2025-08-06,12:00-12:59,2.0,33.26,212.62,26.0
363271,2025-08-06,13:00-13:59,2.0,33.26,113.35,17.0
363271,2025-08-06,14:00-14:59,2.6369,34.05,159.59,22.0
363271,2025-08-06,15:00-15:59,3.0008,35.02,139.96,16.0
363271,2025-08-06,16:00-16:59,3.0008,35.02,132.49,18.0
363271,2025-08-06,17:00-17:59,3.0008,35.02,106.21,13.0
363271,2025-08-06,18:00-18:59,2.5337,29.88,34.6,7.0
363271,2025-08-06,19:00-19:59,2.0,24.0,29.72,6.0
363271,2025-08-06,20:00-20:59,2.0,24.0,52.22,6.0
363271,2025-08-06,21:00-21:59,0.2665,3.2,,
364322,2025-08-06,02:00-02:59,0.05,0.6,,
364322,2025-08-06,03:00-03:59,1.0,12.0,,
364322,2025-08-06,04:00-04:59,1.8668,21.72,,
364322,2025-08-06,05:00-05:59,2.9332,38.23,263.07,39.0
364322,2025-08-06,06:00-06:59,3.5339,45.72,537.38,57.0
364322,2025-08-06,07:00-07:59,6.7328,86.21,826.35,91.0
364322,2025-08-06,08:00-08:59,8.9988,114.28,839.67,85.0
364322,2025-08-06,09:00-09:59,8.1837,103.68,613.56,61.0
364322,2025-08-06,10:00-10:59,6.9011,87.51,430.48,48.0
364322,2025-08-06,11:00-11:59,7.0012,89.32,335.62,38.0
364322,2025-08-06,12:00-12:59,5.7011,74.34,235.85,30.0
364322,2025-08-06,13:00-13:59,6.3838,82.07,207.07,24.0
364322,2025-08-06,14:00-14:59,5.0327,62.73,100.82,19.0
364322,2025-08-06,15:00-15:59,4.9992,62.3,106.03,13.0
364322,2025-08-06,16:00-16:59,5.016,62.48,107.92,17.0
364322,2025-08-06,17:00-17:59,5.9984,73.28,138.16,15.0
364322,2025-08-06,18:00-18:59,5.9984,73.28,62.27,8.0
364322,2025-08-06,19:00-19:59,5.9984,73.28,29.33,5.0
364322,2025-08-06,20:00-20:59,5.9984,73.28,38.94,4.0
364322,2025-08-06,21:00-21:59,4.0327,51.66,,
364322,2025-08-06,22:00-22:59,3.9992,51.3,,
364322,2025-08-06,23:00-23:59,0.0,0.0,,
301290,2025-08-07,02:00-02:59,0.0,0.0,,
301290,2025-08-07,03:00-03:59,1.75,30.04,,
301290,2025-08-07,04:00-04:59,2.1,35.58,61.99,9.0
301290,2025-08-07,05:00-05:59,3.9008,73.81,92.05,14.0
301290,2025-08-07,06:00-06:59,4.1041,82.35,392.25,52.0
301290,2025-08-07,07:00-07:59,5.0008,143.9,498.44,60.0
301290,2025-08-07,08:00-08:59,5.0008,143.9,417.19,50.0
301290,2025-08-07,09:00-09:59,4.6009,134.7,418.85,45.0
301290,2025-08-07,10:00-10:59,4.0676,74.98,325.75,29.0
301290,2025-08-07,11:00-11:59,4.0008,70.5,345.25,33.0
301290,2025-08-07,12:00-12:59,3.0172,41.51,134.33,20.0
301290,2025-08-07,13:00-13:59,2.567,35.38,172.11,19.0
301290,2025-08-07,14:00-14:59,2.0,28.0,72.42,9.0
301290,2025-08-07,15:00-15:59,2.0,28.0,70.17,7.0
301290,2025-08-07,16:00-16:59,2.0666,28.7,50.98,8.0
301290,2025-08-07,17:00-17:59,1.9988,27.0,111.31,11.0
301290,2025-08-07,18:00-18:59,1.9988,27.0,81.0,6.0
301290,2025-08-07,19:00-19:59,1.9988,27.0,54.22,7.0
301290,2025-08-07,20:00-20:59,1.9988,27.0,30.95,2.0
301290,2025-08-07,21:00-21:59,1.266,17.45,,
301290,2025-08-07,23:00-23:59,0.0,0.0,,
343939,2025-08-07,02:00-02:59,0.0167,0.2,,
343939,2025-08-07,03:00-03:59,1.2496,14.5,,
343939,2025-08-07,04:00-04:59,1.9996,22.0,11.38,1.0
343939,2025-08-07,05:00-05:59,2.0498,22.67,184.25,22.0
343939,2025-08-07,06:00-06:59,5.9147,72.98,380.66,38.0
343939,2025-08-07,07:00-07:59,5.998,73.98,530.39,71.0
343939,2025-08-07,08:00-08:59,5.9647,73.58,447.01,56.0
343939,2025-08-07,09:00-09:59,4.0163,49.21,451.97,50.0
343939,2025-08-07,10:00-10:59,3.9996,49.0,369.33,41.0
343939,2025-08-07,11:00-11:59,3.9996,49.0,321.73,37.0
343939,2025-08-07,12:00-12:59,3.9996,49.0,297.01,23.0
343939,2025-08-07,13:00-13:59,3.9996,49.0,112.79,14.0
343939,2025-08-07,14:00-14:59,3.1996,39.53,145.46,18.0
343939,2025-08-07,15:00-15:59,2.9996,37.0,110.26,18.0
343939,2025-08-07,16:00-16:59,2.9996,37.0,76.65,8.0
343939,2025-08-07,17:00-17:59,2.9996,37.0,78.03,10.0
343939,2025-08-07,18:00-18:59,2.9996,37.0,41.72,10.0
343939,2025-08-07,19:00-19:59,2.9996,37.0,52.59,3.0
343939,2025-08-07,20:00-20:59,2.8496,35.35,15.07,2.0
343939,2025-08-07,21:00-21:59,1.0667,11.07,,
343939,2025-08-07,22:00-22:59,1.0,10.0,,
357993,2025-08-07,02:00-02:59,0.6669,3.5,,
357993,2025-08-07,03:00-03:59,3.0004,15.0,,
357993,2025-08-07,04:00-04:59,4.8508,47.42,86.07,13.0
357993,2025-08-07,05:00-05:59,5.5508,55.5,191.83,29.0
357993,2025-08-07,06:00-06:59,7.4016,77.97,537.82,71.0
357993,2025-08-07,07:00-07:59,9.9852,106.33,898.7,111.0
357993,2025-08-07,08:00-08:59,10.002,106.52,872.66,102.0
357993,2025-08-07,09:00-09:59,10.002,106.52,930.86,97.0
357993,2025-08-07,10:00-10:59,9.0187,91.77,603.98,58.0
357993,2025-08-07,11:00-11:59,8.3186,84.78,508.04,61.0
357993,2025-08-07,12:00-12:59,6.5333,57.34,265.28,37.0
357993,2025-08-07,13:00-13:59,6.0167,50.27,303.27,32.0
357993,2025-08-07,14:00-14:59,6.0,50.08,279.73,29.0
357993,2025-08-07,15:00-15:59,5.4665,44.75,157.32,24.0
357993,2025-08-07,16:00-16:59,6.0008,50.1,244.85,38.0
357993,2025-08-07,17:00-17:59,5.0176,40.26,218.84,29.0
357993,2025-08-07,18:00-18:59,5.0008,40.1,117.57,12.0
357993,2025-08-07,19:00-19:59,4.5837,35.93,48.71,8.0
357993,2025-08-07,20:00-20:59,2.3338,5.02,,
357993,2025-08-07,21:00-21:59,2.0004,0.0,,
357993,2025-08-07,22:00-22:59,2.0004,0.0,,
358529,2025-08-07,02:00-02:59,0.4502,7.24,,
358529,2025-08-07,03:00-03:59,1.0004,16.1,,
358529,2025-08-07,04:00-04:59,1.2668,19.2,,
358529,2025-08-07,05:00-05:59,3.0663,40.82,170.88,30.0
358529,2025-08-07,06:00-06:59,3.9988,51.08,485.08,76.0
358529,2025-08-07,07:00-07:59,4.9328,62.28,849.09,100.0
358529,2025-08-07,08:00-08:59,4.9996,63.08,749.79,93.0
358529,2025-08-07,09:00-09:59,4.9996,63.08,490.47,55.0
358529,2025-08-07,10:00-10:59,4.9828,62.53,495.93,62.0
358529,2025-08-07,11:00-11:59,6.1831,66.93,314.52,34.0
358529,2025-08-07,12:00-12:59,7.1322,75.1,340.34,38.0
358529,2025-08-07,13:00-13:59,5.9646,58.68,218.09,28.0
358529,2025-08-07,14:00-14:59,6.4151,58.98,166.47,26.0
358529,2025-08-07,15:00-15:59,6.9988,58.98,132.21,19.0
358529,2025-08-07,16:00-16:59,6.0156,47.18,119.18,16.0
358529,2025-08-07,17:00-17:59,6.6813,55.88,134.42,12.0
358529,2025-08-07,18:00-18:59,6.998,59.98,51.26,9.0
358529,2025-08-07,19:00-19:59,6.0167,48.2,81.32,11.0
358529,2025-08-07,20:00-20:59,6.0,48.0,20.94,5.0
358529,2025-08-07,21:00-21:59,4.8997,41.4,,
358529,2025-08-07,22:00-22:59,3.9996,36.0,,
358529,2025-08-07,23:00-23:59,2.9997,27.0,,
359042,2025-08-07,02:00-02:59,0.0,0.0,,
359042,2025-08-07,03:00-03:59,0.7836,15.67,,
359042,2025-08-07,04:00-04:59,1.0004,20.0,,
359042,2025-08-07,05:00-05:59,1.1006,21.2,157.76,21.0
359042,2025-08-07,06:00-06:59,3.9336,59.07,260.5,40.0
359042,2025-08-07,07:00-07:59,4.9841,74.75,843.92,98.0
359042,2025-08-07,08:00-08:59,3.5281,52.92,558.64,67.0
359042,2025-08-07,09:00-09:59,0.0,0.0,495.43,59.0
359042,2025-08-07,10:00-10:59,0.0,0.0,444.99,43.0
359042,2025-08-07,11:00-11:59,0.0,0.0,277.85,29.0
359042,2025-08-07,12:00-12:59,0.0,0.0,223.75,30.0
359042,2025-08-07,13:00-13:59,0.0,0.0,140.97,21.0
359042,2025-08-07,14:00-14:59,0.0,0.0,172.71,18.0
359042,2025-08-07,15:00-15:59,0.0,0.0,79.7,12.0
359042,2025-08-07,16:00-16:59,0.0,0.0,134.38,18.0
359042,2025-08-07,17:00-17:59,0.0,0.0,50.68,11.0
359042,2025-08-07,18:00-18:59,0.0,0.0,44.91,6.0
359042,2025-08-07,19:00-19:59,0.0,0.0,46.21,8.0
359042,2025-08-07,20:00-20:59,0.0,0.0,30.24,3.0
359042,2025-08-07,21:00-21:59,0.0,0.0,,
359042,2025-08-07,22:00-22:59,0.0,0.0,,
363271,2025-08-07,02:00-02:59,0.1667,2.18,,
363271,2025-08-07,03:00-03:59,1.9996,27.0,,
363271,2025-08-07,04:00-04:59,2.1495,29.25,,
363271,2025-08-07,05:00-05:59,2.9992,41.98,350.77,41.0
363271,2025-08-07,06:00-06:59,3.9485,53.38,474.15,65.0
363271,2025-08-07,07:00-07:59,4.9652,66.06,652.3,87.0
363271,2025-08-07,08:00-08:59,4.9984,66.48,410.18,61.0
363271,2025-08-07,09:00-09:59,5.0984,67.58,589.25,69.0
363271,2025-08-07,10:00-10:59,5.9985,77.43,323.95,39.0
363271,2025-08-07,11:00-11:59,5.0467,60.73,332.79,44.0
363271,2025-08-07,12:00-12:59,5.0,60.5,150.06,24.0
363271,2025-08-07,13:00-13:59,4.0336,48.9,89.99,14.0
363271,2025-08-07,14:00-14:59,5.9339,71.7,85.98,13.0
363271,2025-08-07,15:00-15:59,4.9307,54.56,109.24,17.0
363271,2025-08-07,16:00-16:59,5.0012,60.02,85.94,14.0
363271,2025-08-07,17:00-17:59,5.0012,60.02,90.28,12.0
363271,2025-08-07,18:00-18:59,4.5508,55.06,75.31,10.0
363271,2025-08-07,19:00-19:59,4.0004,49.0,56.48,6.0
363271,2025-08-07,20:00-20:59,4.0004,49.0,41.52,6.0
363271,2025-08-07,21:00-21:59,2.0669,25.8,,
363271,2025-08-07,22:00-22:59,2.0004,25.0,,
364322,2025-08-07,02:00-02:59,0.0333,0.4,,
364322,2025-08-07,03:00-03:59,1.6168,21.25,,
364322,2025-08-07,04:00-04:59,2.05,27.59,,
364322,2025-08-07,05:00-05:59,3.9,53.12,191.78,29.0
364322,2025-08-07,06:00-06:59,4.5671,61.54,404.71,55.0
364322,2025-08-07,07:00-07:59,5.0008,66.74,786.94,93.0
364322,2025-08-07,08:00-08:59,6.8512,88.09,742.54,75.0
364322,2025-08-07,09:00-09:59,8.0004,101.72,726.98,70.0
364322,2025-08-07,10:00-10:59,9.0657,113.06,552.97,55.0
364322,2025-08-07,11:00-11:59,6.9984,87.7,381.71,40.0
364322,2025-08-07,12:00-12:59,6.6156,83.11,254.46,31.0
364322,2025-08-07,13:00-13:59,4.2338,52.76,248.6,29.0
364322,2025-08-07,14:00-14:59,2.1336,28.21,109.37,12.0
364322,2025-08-07,15:00-15:59,2.0,26.72,109.33,14.0
364322,2025-08-07,16:00-16:59,2.0167,26.9,185.13,17.0
364322,2025-08-07,17:00-17:59,2.9992,37.72,149.13,20.0
364322,2025-08-07,18:00-18:59,2.9992,37.72,130.91,14.0
364322,2025-08-07,19:00-19:59,2.9992,37.72,59.68,7.0
364322,2025-08-07,20:00-20:59,2.9992,37.72,13.27,4.0
364322,2025-08-07,21:00-21:59,2.9849,39.39,,
364322,2025-08-07,22:00-22:59,3.0016,39.74,,
364322,2025-08-07,23:00-23:59,0.0,0.0,,
301290,2025-08-08,02:00-02:59,0.0,0.0,,
301290,2025-08-08,03:00-03:59,1.6668,30.4,,
301290,2025-08-08,04:00-04:59,2.0004,36.48,41.73,6.0
301290,2025-08-08,05:00-05:59,2.6339,44.73,198.92,28.0
301290,2025-08-08,06:00-06:59,3.1675,51.83,329.16,49.0
301290,2025-08-08,07:00-07:59,4.0008,63.5,492.78,60.0
301290,2025-08-08,08:00-08:59,4.0008,63.5,487.79,62.0
301290,2025-08-08,09:00-09:59,4.0008,63.5,536.12,59.0
301290,2025-08-08,10:00-10:59,4.0008,63.5,528.47,51.0
301290,2025-08-08,11:00-11:59,4.2337,63.5,281.7,28.0
301290,2025-08-08,12:00-12:59,3.2154,31.86,143.53,19.0
301290,2025-08-08,13:00-13:59,3.2821,31.23,91.63,11.0
301290,2025-08-08,14:00-14:59,2.4333,28.62,41.4,7.0
301290,2025-08-08,15:00-15:59,2.0004,26.06,41.07,10.0
301290,2025-08-08,16:00-16:59,2.0004,26.06,130.26,18.0
301290,2025-08-08,17:00-17:59,2.0004,26.06,79.37,10.0
301290,2025-08-08,18:00-18:59,2.0004,26.06,25.26,4.0
301290,2025-08-08,19:00-19:59,2.0004,26.06,41.03,6.0
301290,2025-08-08,20:00-20:59,2.0004,26.06,11.47,2.0
301290,2025-08-08,21:00-21:59,1.3333,17.84,,
301290,2025-08-08,22:00-22:59,1.0,13.74,,
301290,2025-08-08,23:00-23:59,0.0,0.0,,
343939,2025-08-08,02:00-02:59,0.0832,0.0,,
343939,2025-08-08,03:00-03:59,1.0,0.0,,
343939,2025-08-08,04:00-04:59,1.0,0.0,,
343939,2025-08-08,05:00-05:59,1.0168,0.22,217.66,25.0
343939,2025-08-08,06:00-06:59,2.9164,24.1,337.08,43.0
343939,2025-08-08,07:00-07:59,4.9497,50.87,601.99,73.0
343939,2025-08-08,08:00-08:59,4.9996,51.5,590.13,70.0
343939,2025-08-08,09:00-09:59,5.9837,64.29,609.03,66.0
343939,2025-08-08,10:00-10:59,6.0004,64.5,381.17,38.0
343939,2025-08-08,11:00-11:59,5.0164,50.73,329.35,41.0
343939,2025-08-08,12:00-12:59,4.6166,45.9,255.51,33.0
343939,2025-08-08,13:00-13:59,4.0669,39.43,149.15,23.0
343939,2025-08-08,14:00-14:59,4.0661,41.85,78.52,19.0
343939,2025-08-08,15:00-15:59,3.9996,41.0,94.08,18.0
343939,2025-08-08,16:00-16:59,3.9996,41.0,51.97,12.0
343939,2025-08-08,17:00-17:59,3.9996,41.0,92.42,15.0
343939,2025-08-08,18:00-18:59,3.9996,41.0,51.54,9.0
343939,2025-08-08,19:00-19:59,3.9996,41.0,60.76,8.0
